Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
239796,4757445,61,9,single,rented,yes,Police_officer,Kolhapur,Maharashtra,9,10,0
239797,1815379,49,1,single,rented,yes,Designer,Ambarnath,Maharashtra,1,14,0
239810,6664004,40,0,single,rented,no,Chef,Chandrapur,Maharashtra,0,10,0
239813,7808141,52,3,married,rented,no,Librarian,Solapur,Maharashtra,3,10,0
239837,5429420,45,18,single,rented,no,Designer,Jalgaon,Maharashtra,13,10,0
239839,7262654,49,7,single,rented,yes,Civil_servant,Nagpur,Maharashtra,7,10,1
239840,5249913,70,11,single,rented,no,Web_designer,Vasai-Virar,Maharashtra,5,12,0
239843,3656677,51,11,single,rented,yes,Chemical_engineer,Kolhapur,Maharashtra,9,10,0
239852,4152149,77,16,single,rented,yes,Graphic_Designer,Kolhapur,Maharashtra,4,13,1
239853,8518087,35,19,single,rented,no,Official,Thane,Maharashtra,12,10,0
239854,6497609,62,1,single,rented,no,Physician,Vasai-Virar,Maharashtra,1,14,0
239864,2164063,32,4,single,rented,no,Comedian,Latur,Maharashtra,4,10,0
239867,3505078,43,19,single,rented,no,Statistician,Bhiwandi,Maharashtra,11,13,0
239868,4456085,62,15,single,rented,no,Web_designer,Amravati,Maharashtra,8,10,0
239870,2046449,29,15,single,rented,no,Politician,Kalyan-Dombivli,Maharashtra,8,10,0
239874,3738083,38,4,single,rented,no,Technician,Ulhasnagar,Maharashtra,4,12,0
239881,7736043,76,11,single,rented,no,Consultant,Kalyan-Dombivli,Maharashtra,11,13,0
239883,6291820,59,10,single,rented,no,Firefighter,Navi_Mumbai,Maharashtra,8,14,1
239887,4725084,53,16,single,rented,no,Technology_specialist,Malegaon,Maharashtra,7,12,0
239892,5946805,21,16,single,rented,no,Graphic_Designer,Bhusawal,Maharashtra,14,14,0
239893,4295144,36,8,single,owned,no,Secretary,Ulhasnagar,Maharashtra,8,10,0
239898,206618,39,13,single,rented,no,Economist,Amravati,Maharashtra,13,11,0
239911,1150412,39,2,single,rented,no,Politician,Jalgaon,Maharashtra,2,11,0
239922,576486,51,3,single,rented,yes,Police_officer,Kolhapur,Maharashtra,3,13,0
239929,2152233,44,19,single,rented,yes,Graphic_Designer,Nashik,Maharashtra,10,12,0
239936,3451433,39,8,single,rented,no,Biomedical_Engineer,Nashik,Maharashtra,8,14,1
239943,9977117,75,9,married,rented,yes,Chef,Malegaon,Maharashtra,9,11,0
239945,9022572,44,5,married,rented,no,Analyst,Navi_Mumbai,Maharashtra,5,10,0
239953,5038238,44,12,single,rented,no,Technician,Sangli-Miraj_&_Kupwad,Maharashtra,12,11,1
239954,5225432,46,11,single,rented,no,Software_Developer,Navi_Mumbai,Maharashtra,8,11,0
239961,3695340,39,6,married,rented,no,Financial_Analyst,Navi_Mumbai,Maharashtra,3,14,0
239962,7824475,26,0,single,norent_noown,no,Flight_attendant,Vasai-Virar,Maharashtra,0,10,0
239969,9129072,51,19,single,rented,no,Flight_attendant,Solapur,Maharashtra,9,11,1
239979,7043818,34,12,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,11,10,1
240003,9901983,76,18,single,rented,no,Artist,Ambarnath,Maharashtra,11,10,0
240009,5186050,70,15,single,rented,yes,Geologist,Pune,Maharashtra,13,10,0
240019,5180902,56,17,single,rented,no,Police_officer,Dhule,Maharashtra,14,10,0
240050,2249430,31,1,single,rented,yes,Fashion_Designer,Jalgaon,Maharashtra,1,14,0
240061,6589115,26,16,single,rented,yes,Surgeon,Vasai-Virar,Maharashtra,10,10,0
240070,4492224,79,7,married,rented,no,Flight_attendant,Ambarnath,Maharashtra,4,10,0
240083,1461025,33,5,single,rented,yes,Physician,Satara,Maharashtra,5,10,0
240084,9347648,31,12,single,rented,no,Chartered_Accountant,Ahmednagar,Maharashtra,12,11,0
240101,8263262,55,17,single,rented,no,Dentist,Akola,Maharashtra,12,14,0
240108,3741392,58,15,single,rented,no,Technical_writer,Ulhasnagar,Maharashtra,13,11,0
240110,9652030,26,1,single,rented,yes,Petroleum_Engineer,Nanded,Maharashtra,1,12,0
240128,2090831,28,20,single,rented,yes,Engineer,Akola,Maharashtra,3,13,0
240129,8885064,29,14,single,rented,yes,Flight_attendant,Jalna,Maharashtra,13,14,1
240130,3389588,26,13,single,rented,yes,Mechanical_engineer,Satara,Maharashtra,12,12,0
240133,2366248,29,7,single,rented,no,Software_Developer,Pimpri-Chinchwad,Maharashtra,7,11,0
240135,7717478,41,6,single,rented,no,Computer_operator,Kalyan-Dombivli,Maharashtra,6,12,0
240137,8437528,63,19,single,rented,yes,Air_traffic_controller,Nagpur,Maharashtra,6,13,0
240142,4510340,24,13,single,rented,yes,Chemical_engineer,Navi_Mumbai,Maharashtra,9,14,0
240144,1290745,67,4,single,rented,yes,Economist,Sangli-Miraj_&_Kupwad,Maharashtra,4,13,0
240164,7071859,31,8,single,rented,no,Aviator,Jalgaon,Maharashtra,4,14,0
240165,5290307,21,9,single,rented,yes,Aviator,Vasai-Virar,Maharashtra,9,12,0
240182,6611681,77,0,single,rented,no,Architect,Sangli-Miraj_&_Kupwad,Maharashtra,0,13,0
240193,3626279,72,17,married,owned,no,Librarian,Mumbai,Maharashtra,14,13,0
240201,6468177,27,18,single,rented,yes,Analyst,Parbhani,Maharashtra,14,10,0
240211,1540258,45,1,single,rented,yes,Dentist,Pune,Maharashtra,1,13,1
240227,8916605,39,12,single,rented,no,Drafter,Satara,Maharashtra,7,10,0
240229,8600356,40,19,single,rented,no,Physician,Malegaon,Maharashtra,12,12,0
240242,8971331,43,15,single,rented,no,Petroleum_Engineer,Kalyan-Dombivli,Maharashtra,6,12,0
240249,8302918,28,1,single,rented,no,Dentist,Kalyan-Dombivli,Maharashtra,1,10,0
240255,3913375,44,19,single,rented,yes,Industrial_Engineer,Thane,Maharashtra,8,13,0
240262,3485052,74,11,single,rented,no,Engineer,Ichalkaranji,Maharashtra,11,14,0
240265,7124426,22,11,single,rented,yes,Architect,Ichalkaranji,Maharashtra,8,12,0
240288,9073873,68,18,single,rented,no,Computer_hardware_engineer,Nagpur,Maharashtra,13,10,0
240290,9633001,24,5,single,owned,no,Magistrate,Chandrapur,Maharashtra,5,14,0
240297,4874681,25,3,single,norent_noown,no,Librarian,Kalyan-Dombivli,Maharashtra,3,11,1
240386,818900,34,10,single,rented,yes,Technician,Navi_Mumbai,Maharashtra,5,12,0
240394,7106364,77,2,single,rented,no,Army_officer,Ahmednagar,Maharashtra,2,11,0
240419,8400847,44,18,single,rented,yes,Computer_hardware_engineer,Satara,Maharashtra,3,11,0
240433,2500686,47,7,single,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,5,10,0
240439,9144006,50,20,single,rented,no,Politician,Satara,Maharashtra,14,12,0
240454,2075195,26,0,single,rented,no,Analyst,Latur,Maharashtra,0,10,0
240465,4400632,24,16,single,rented,no,Software_Developer,Bhusawal,Maharashtra,12,13,1
240470,5487257,25,13,single,rented,no,Chef,Nanded,Maharashtra,12,13,1
240471,3090069,25,8,single,rented,no,Magistrate,Jalgaon,Maharashtra,8,10,0
240474,8329688,40,16,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,12,14,1
240496,473184,58,3,single,rented,no,Technology_specialist,Pimpri-Chinchwad,Maharashtra,3,10,0
240520,8679768,37,20,single,rented,yes,Mechanical_engineer,Akola,Maharashtra,5,11,0
240536,4810476,46,13,married,rented,no,Web_designer,Malegaon,Maharashtra,12,12,0
240541,3000077,43,11,single,rented,yes,Financial_Analyst,Ichalkaranji,Maharashtra,3,10,0
240547,6805698,66,3,single,rented,yes,Geologist,Ahmednagar,Maharashtra,3,10,0
240557,1850809,36,17,married,owned,no,Drafter,Kolhapur,Maharashtra,12,12,1
240567,2162438,28,5,single,rented,yes,Politician,Parbhani,Maharashtra,5,10,0
240578,2648696,63,8,single,rented,yes,Official,Kolhapur,Maharashtra,5,10,1
240586,528390,65,19,single,rented,no,Designer,Jalgaon,Maharashtra,6,12,0
240596,2613418,26,18,single,rented,no,Drafter,Malegaon,Maharashtra,3,10,0
240601,6822193,22,9,single,rented,no,Chemical_engineer,Kolhapur,Maharashtra,9,14,0
240619,3369385,63,1,single,rented,yes,Architect,Kolhapur,Maharashtra,1,14,0
240633,9060457,48,12,single,rented,no,Chartered_Accountant,Dhule,Maharashtra,8,10,0
240642,7357732,35,11,single,rented,yes,Graphic_Designer,Thane,Maharashtra,10,11,0
240654,5796716,46,1,single,rented,no,Politician,Ulhasnagar,Maharashtra,1,12,0
240659,2767194,65,3,single,rented,yes,Web_designer,Nanded,Maharashtra,3,13,0
240665,2580902,32,0,married,rented,yes,Graphic_Designer,Panvel,Maharashtra,0,10,0
240666,2852112,49,12,married,rented,no,Civil_servant,Bhusawal,Maharashtra,11,11,1
240672,3428566,46,7,single,norent_noown,no,Chartered_Accountant,Bhusawal,Maharashtra,5,12,0
240686,6160268,32,5,single,owned,no,Economist,Kolhapur,Maharashtra,5,11,0
240692,3834732,78,12,married,rented,yes,Secretary,Pimpri-Chinchwad,Maharashtra,4,12,1
240694,8170508,74,13,single,rented,no,Scientist,Nashik,Maharashtra,6,12,0
240700,5826215,54,9,single,rented,no,Technician,Nagpur,Maharashtra,9,12,0
240704,2765832,53,13,married,rented,no,Drafter,Latur,Maharashtra,9,14,0
240744,8297477,40,18,single,rented,no,Official,Solapur,Maharashtra,7,13,1
240769,7246677,25,8,single,rented,no,Magistrate,Malegaon,Maharashtra,8,14,0
240776,573284,27,0,single,rented,no,Consultant,Kalyan-Dombivli,Maharashtra,0,14,0
240785,9965741,74,2,single,rented,yes,Chef,Amravati,Maharashtra,2,13,0
240796,2114532,71,8,single,rented,no,Graphic_Designer,Aurangabad,Maharashtra,8,10,0
240800,7794549,53,14,single,rented,yes,Mechanical_engineer,Ambarnath,Maharashtra,6,11,0
240816,1376534,69,3,married,rented,no,Design_Engineer,Ichalkaranji,Maharashtra,3,10,0
240823,8706640,76,18,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,3,11,0
240825,1921201,71,12,single,rented,no,Statistician,Amravati,Maharashtra,9,11,0
240835,6657568,40,17,single,rented,no,Magistrate,Satara,Maharashtra,9,14,0
240842,8426760,62,7,single,rented,no,Politician,Kalyan-Dombivli,Maharashtra,4,14,0
240847,3930170,53,2,married,rented,no,Firefighter,Mumbai,Maharashtra,2,14,0
240849,5249785,52,0,single,owned,no,Chartered_Accountant,Pimpri-Chinchwad,Maharashtra,0,10,0
240853,4318341,28,9,single,owned,yes,Geologist,Ichalkaranji,Maharashtra,6,13,0
240870,2632024,45,9,single,rented,no,Technician,Ichalkaranji,Maharashtra,3,13,1
240887,6704968,50,4,single,rented,yes,Librarian,Ambarnath,Maharashtra,4,12,0
240896,4149532,47,1,single,owned,yes,Chef,Mumbai,Maharashtra,1,13,0
240897,6879055,22,1,single,rented,no,Geologist,Ulhasnagar,Maharashtra,1,14,0
240904,6587746,47,0,single,rented,no,Army_officer,Ichalkaranji,Maharashtra,0,11,0
240914,4584571,37,5,single,rented,yes,Petroleum_Engineer,Satara,Maharashtra,5,13,0
240915,2870156,61,14,single,rented,yes,Artist,Bhusawal,Maharashtra,6,11,0
240934,5178477,29,1,single,rented,yes,Chef,Jalna,Maharashtra,1,14,0
240944,448320,73,7,single,rented,yes,Industrial_Engineer,Kalyan-Dombivli,Maharashtra,5,12,1
240946,9326063,56,16,single,rented,yes,Artist,Jalna,Maharashtra,9,14,1
240958,3459166,42,12,single,rented,no,Magistrate,Amravati,Maharashtra,10,12,0
240962,9229311,49,17,single,rented,yes,Financial_Analyst,Jalna,Maharashtra,7,10,1
240971,8640462,41,17,single,rented,no,Secretary,Kolhapur,Maharashtra,7,14,0
240974,1004107,56,19,single,rented,no,Lawyer,Nashik,Maharashtra,13,11,0
240975,4888767,33,7,single,rented,yes,Designer,Latur,Maharashtra,7,10,0
240990,5736549,48,6,single,rented,no,Drafter,Thane,Maharashtra,5,12,0
241002,4532247,24,4,single,rented,yes,Geologist,Thane,Maharashtra,4,12,0
241015,9225199,45,7,single,rented,no,Surgeon,Malegaon,Maharashtra,7,14,1
241027,7152901,45,11,single,owned,no,Librarian,Chandrapur,Maharashtra,9,10,1
241050,6799369,37,10,single,rented,no,Mechanical_engineer,Jalna,Maharashtra,10,12,0
241072,660559,26,9,single,rented,yes,Computer_operator,Mumbai,Maharashtra,6,12,1
241073,2175333,61,8,single,norent_noown,yes,Statistician,Vasai-Virar,Maharashtra,8,13,0
241075,8397919,68,0,single,rented,no,Secretary,Thane,Maharashtra,0,12,0
241077,9339583,68,10,single,rented,yes,Economist,Akola,Maharashtra,5,14,0
241094,6357749,27,4,single,rented,yes,Architect,Dhule,Maharashtra,4,11,0
241106,5140026,54,8,single,rented,yes,Firefighter,Ahmednagar,Maharashtra,3,12,0
241107,8306550,25,3,married,rented,no,Politician,Ulhasnagar,Maharashtra,3,10,0
241142,918153,35,11,single,rented,no,Designer,Jalna,Maharashtra,7,12,0
241145,1399989,53,19,single,rented,no,Air_traffic_controller,Sangli-Miraj_&_Kupwad,Maharashtra,11,13,0
241149,65469,25,20,single,rented,yes,Physician,Malegaon,Maharashtra,5,11,0
241155,9708610,71,13,single,rented,no,Dentist,Ulhasnagar,Maharashtra,4,13,0
241159,1621554,73,9,married,rented,no,Engineer,Kolhapur,Maharashtra,6,11,0
241161,9753911,49,9,single,norent_noown,no,Consultant,Bhiwandi,Maharashtra,9,14,0
241164,8830604,76,20,single,rented,yes,Magistrate,Malegaon,Maharashtra,8,12,1
241167,986995,47,10,single,rented,yes,Designer,Aurangabad,Maharashtra,10,14,1
241189,6663216,57,18,single,rented,no,Surgeon,Dhule,Maharashtra,14,11,0
241191,8717806,73,9,single,rented,no,Drafter,Solapur,Maharashtra,8,13,0
241244,4812870,75,19,single,rented,no,Biomedical_Engineer,Ulhasnagar,Maharashtra,4,14,0
241245,4333360,52,19,single,rented,no,Artist,Kalyan-Dombivli,Maharashtra,13,10,0
241246,1424015,52,18,single,rented,yes,Software_Developer,Kolhapur,Maharashtra,14,13,1
241250,153630,70,1,single,rented,no,Physician,Akola,Maharashtra,1,10,0
241277,5438580,63,7,single,rented,yes,Lawyer,Jalgaon,Maharashtra,4,10,0
241296,7210139,74,0,single,rented,no,Microbiologist,Aurangabad,Maharashtra,0,11,0
241337,1954107,39,2,single,rented,no,Lawyer,Aurangabad,Maharashtra,2,10,0
241344,3049021,38,14,single,rented,yes,Graphic_Designer,Kalyan-Dombivli,Maharashtra,14,13,0
241350,4581937,73,20,married,rented,yes,Computer_operator,Chandrapur,Maharashtra,7,14,0
241359,7508717,39,17,single,rented,no,Civil_engineer,Navi_Mumbai,Maharashtra,6,11,1
241370,9407150,22,12,single,rented,no,Technical_writer,Bhusawal,Maharashtra,12,14,0
241376,7199546,56,0,single,rented,yes,Civil_engineer,Navi_Mumbai,Maharashtra,0,10,0
241392,600128,21,20,single,rented,yes,Artist,Sangli-Miraj_&_Kupwad,Maharashtra,13,13,0
241398,2111303,39,0,single,rented,no,Computer_operator,Panvel,Maharashtra,0,12,1
241404,36317,71,5,single,rented,yes,Fashion_Designer,Panvel,Maharashtra,5,11,1
241416,707938,29,2,single,rented,no,Drafter,Nagpur,Maharashtra,2,11,0
241421,8663256,65,3,single,rented,no,Design_Engineer,Jalgaon,Maharashtra,3,13,0
241446,7073754,51,5,single,rented,no,Software_Developer,Ulhasnagar,Maharashtra,5,11,0
241450,3912068,21,8,single,rented,no,Industrial_Engineer,Panvel,Maharashtra,5,12,0
241452,8788152,57,2,single,rented,yes,Microbiologist,Bhusawal,Maharashtra,2,13,0
241455,9372796,26,12,married,rented,no,Scientist,Jalgaon,Maharashtra,12,10,1
241471,4335141,64,19,single,rented,yes,Politician,Latur,Maharashtra,6,14,1
241474,3555635,63,3,single,rented,yes,Technician,Solapur,Maharashtra,3,12,0
241483,6457119,61,17,single,rented,yes,Technical_writer,Nashik,Maharashtra,13,10,1
241489,1772127,60,1,single,rented,yes,Official,Jalgaon,Maharashtra,1,13,1
241501,3523750,73,20,single,rented,no,Secretary,Solapur,Maharashtra,12,11,1
241515,7709183,29,14,married,rented,no,Surveyor,Ambarnath,Maharashtra,14,12,0
241517,2816603,59,12,single,rented,no,Flight_attendant,Panvel,Maharashtra,12,13,1
241529,6123271,62,7,single,rented,yes,Civil_engineer,Nanded,Maharashtra,7,10,0
241540,9358065,43,5,single,rented,yes,Army_officer,Jalna,Maharashtra,5,10,0
241545,8375007,33,4,single,rented,no,Dentist,Solapur,Maharashtra,4,11,0
241564,2092058,26,18,single,rented,no,Psychologist,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,1
241573,9887610,23,10,single,owned,no,Librarian,Solapur,Maharashtra,10,12,0
241599,2758263,60,10,single,rented,yes,Surveyor,Pune,Maharashtra,10,11,0
241600,5592914,64,15,single,rented,no,Flight_attendant,Akola,Maharashtra,5,14,0
241603,179438,47,4,single,rented,yes,Analyst,Ichalkaranji,Maharashtra,4,13,0
241604,8516523,37,4,single,rented,no,Surgeon,Thane,Maharashtra,4,10,0
241609,4424604,40,20,married,rented,no,Civil_servant,Latur,Maharashtra,3,10,0
241635,1956362,73,13,single,rented,no,Lawyer,Chandrapur,Maharashtra,5,14,0
241642,7730488,63,16,single,rented,no,Design_Engineer,Jalgaon,Maharashtra,14,13,0
241653,8574443,28,18,single,rented,no,Technical_writer,Bhiwandi,Maharashtra,9,12,0
241654,8379728,65,3,single,rented,yes,Firefighter,Navi_Mumbai,Maharashtra,3,14,0
241663,5972613,48,19,single,rented,no,Civil_servant,Nanded,Maharashtra,11,13,0
241666,1188057,28,13,single,rented,yes,Magistrate,Ulhasnagar,Maharashtra,7,11,0
241682,8843770,59,8,single,owned,no,Comedian,Solapur,Maharashtra,8,12,0
241702,6555565,69,12,single,rented,yes,Chef,Latur,Maharashtra,10,12,1
241726,9753351,24,14,single,norent_noown,no,Aviator,Akola,Maharashtra,8,14,1
241740,4794135,39,19,single,rented,no,Police_officer,Thane,Maharashtra,6,13,0
241776,9786234,26,16,single,rented,yes,Hotel_Manager,Ambarnath,Maharashtra,3,10,0
241777,1005906,25,7,married,rented,no,Statistician,Aurangabad,Maharashtra,7,10,0
241782,2581268,57,4,single,rented,yes,Flight_attendant,Mumbai,Maharashtra,4,14,1
241788,6963628,65,18,single,rented,no,Hotel_Manager,Panvel,Maharashtra,3,14,1
241789,1008925,77,0,single,rented,no,Physician,Latur,Maharashtra,0,14,0
241793,8120662,79,1,single,rented,yes,Official,Satara,Maharashtra,1,14,0
241797,1575975,73,18,single,rented,yes,Surgeon,Latur,Maharashtra,3,14,0
241818,179565,59,0,single,norent_noown,yes,Biomedical_Engineer,Nashik,Maharashtra,0,12,0
241826,820132,27,20,single,rented,no,Designer,Nanded,Maharashtra,7,10,0
241827,6654489,78,1,single,rented,no,Chemical_engineer,Kalyan-Dombivli,Maharashtra,1,14,0
241869,3743769,39,0,married,rented,no,Dentist,Parbhani,Maharashtra,0,12,0
241898,5238519,59,1,single,rented,no,Architect,Jalna,Maharashtra,1,14,1
241909,6784675,31,5,single,rented,no,Consultant,Jalgaon,Maharashtra,5,13,0
241919,2911833,29,13,married,owned,yes,Politician,Mumbai,Maharashtra,11,14,1
241928,4345884,36,10,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,12,0
241964,4919990,25,14,single,rented,no,Fashion_Designer,Navi_Mumbai,Maharashtra,8,13,0
241984,6498791,77,10,single,rented,no,Magistrate,Bhusawal,Maharashtra,4,11,0
242018,7956721,65,18,single,rented,no,Army_officer,Malegaon,Maharashtra,5,14,0
242021,9251313,65,20,married,rented,no,Consultant,Kolhapur,Maharashtra,12,12,0
242023,7011429,40,8,single,rented,no,Chef,Vasai-Virar,Maharashtra,8,11,1
242028,4106619,44,8,single,rented,no,Chemical_engineer,Parbhani,Maharashtra,5,12,1
242031,5597471,77,5,single,rented,no,Chef,Thane,Maharashtra,5,10,0
242035,2017722,78,15,single,rented,no,Comedian,Pimpri-Chinchwad,Maharashtra,14,11,1
242046,9767301,51,18,single,rented,no,Economist,Akola,Maharashtra,12,11,0
242061,8520705,78,7,single,rented,no,Psychologist,Latur,Maharashtra,7,10,0
242080,8080683,68,8,single,rented,yes,Air_traffic_controller,Vasai-Virar,Maharashtra,8,12,0
242088,4160168,67,4,single,rented,no,Air_traffic_controller,Bhusawal,Maharashtra,4,12,0
242095,5324288,75,7,single,rented,no,Biomedical_Engineer,Kalyan-Dombivli,Maharashtra,7,13,0
242099,9044045,78,6,single,rented,no,Technical_writer,Parbhani,Maharashtra,6,12,0
242101,8747758,59,17,single,rented,yes,Aviator,Vasai-Virar,Maharashtra,7,14,0
242114,6767580,67,2,single,rented,no,Air_traffic_controller,Latur,Maharashtra,2,14,0
242135,6728431,77,15,single,rented,yes,Civil_servant,Pune,Maharashtra,5,10,0
242154,9653923,25,4,single,rented,yes,Magistrate,Ichalkaranji,Maharashtra,4,12,1
242189,4688921,21,10,single,rented,no,Civil_engineer,Parbhani,Maharashtra,3,11,0
242200,1282406,66,15,single,rented,no,Flight_attendant,Dhule,Maharashtra,12,10,0
242201,7422363,69,1,single,rented,no,Economist,Solapur,Maharashtra,1,14,0
242207,1025327,58,8,single,rented,yes,Biomedical_Engineer,Parbhani,Maharashtra,7,13,0
242208,7200107,79,2,married,rented,no,Analyst,Nagpur,Maharashtra,2,11,0
242211,2847617,76,5,single,owned,no,Biomedical_Engineer,Nashik,Maharashtra,5,14,0
242225,3835101,76,4,single,rented,no,Industrial_Engineer,Nanded,Maharashtra,4,12,0
242241,5016287,54,19,single,rented,no,Scientist,Navi_Mumbai,Maharashtra,13,10,0
242247,961583,78,1,single,rented,no,Librarian,Dhule,Maharashtra,1,11,1
242259,6184903,24,5,single,rented,no,Aviator,Jalna,Maharashtra,5,13,0
242271,8155469,26,1,single,rented,no,Software_Developer,Jalna,Maharashtra,1,10,0
242279,7120123,36,2,single,owned,yes,Technology_specialist,Ulhasnagar,Maharashtra,2,10,0
242285,4199825,53,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,8,13,0
242287,1593801,52,17,single,rented,yes,Consultant,Kalyan-Dombivli,Maharashtra,13,12,0
242293,3649067,26,10,single,rented,no,Computer_operator,Chandrapur,Maharashtra,10,13,0
242301,6941501,47,4,single,rented,no,Design_Engineer,Ichalkaranji,Maharashtra,4,14,0
242313,6828959,26,11,single,rented,no,Civil_servant,Mira-Bhayandar,Maharashtra,11,13,0
242325,8212998,21,7,single,rented,yes,Financial_Analyst,Amravati,Maharashtra,7,14,1
242348,7140357,60,6,single,rented,yes,Physician,Amravati,Maharashtra,6,11,1
242362,4507209,71,12,single,rented,no,Surveyor,Bhusawal,Maharashtra,10,14,0
242375,1194273,41,15,single,rented,no,Technical_writer,Sangli-Miraj_&_Kupwad,Maharashtra,11,11,0
242377,3698396,58,17,married,rented,no,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,8,11,0
242417,8111933,43,16,single,rented,no,Economist,Ichalkaranji,Maharashtra,11,12,0
242421,1390945,74,20,single,rented,no,Librarian,Solapur,Maharashtra,4,10,0
242424,4747111,33,18,single,rented,no,Petroleum_Engineer,Jalgaon,Maharashtra,11,13,0
242430,9613779,34,7,single,rented,no,Industrial_Engineer,Ambarnath,Maharashtra,7,11,0
242432,1088204,70,20,married,rented,no,Firefighter,Sangli-Miraj_&_Kupwad,Maharashtra,9,13,0
242444,1140979,30,1,single,owned,no,Computer_operator,Vasai-Virar,Maharashtra,1,12,0
242456,66056,30,11,single,norent_noown,no,Fashion_Designer,Bhiwandi,Maharashtra,5,10,0
242469,7827660,47,8,single,rented,no,Computer_operator,Malegaon,Maharashtra,8,13,0
242483,2470048,76,7,single,rented,no,Aviator,Solapur,Maharashtra,4,11,0
242484,7478262,38,16,single,rented,yes,Design_Engineer,Ulhasnagar,Maharashtra,13,11,1
242488,9979574,29,20,single,rented,no,Technology_specialist,Satara,Maharashtra,10,12,0
242505,2210619,63,15,single,rented,no,Chartered_Accountant,Mira-Bhayandar,Maharashtra,6,10,1
242522,3988962,39,5,single,rented,yes,Surgeon,Bhiwandi,Maharashtra,5,14,1
242535,4247405,45,8,single,rented,no,Petroleum_Engineer,Ahmednagar,Maharashtra,8,10,1
242549,9652798,56,4,single,rented,no,Civil_servant,Aurangabad,Maharashtra,4,12,0
242554,7795828,48,5,single,norent_noown,yes,Drafter,Akola,Maharashtra,5,11,0
242555,998089,24,4,single,rented,no,Mechanical_engineer,Jalna,Maharashtra,3,13,0
242562,6789085,38,1,single,rented,yes,Graphic_Designer,Amravati,Maharashtra,1,11,1
242581,5411753,36,18,single,rented,yes,Design_Engineer,Chandrapur,Maharashtra,4,10,0
242584,4905620,56,17,single,rented,no,Biomedical_Engineer,Malegaon,Maharashtra,5,14,0
242593,2885956,71,12,single,rented,no,Civil_engineer,Dhule,Maharashtra,12,10,0
242630,1845067,43,0,single,rented,no,Police_officer,Ichalkaranji,Maharashtra,0,12,1
242646,8104625,55,11,single,owned,no,Comedian,Nashik,Maharashtra,11,11,1
242652,5219570,30,2,single,rented,yes,Technician,Solapur,Maharashtra,2,12,0
242654,5725942,71,14,single,rented,no,Police_officer,Thane,Maharashtra,4,14,0
242660,4997741,69,17,single,rented,yes,Surveyor,Bhiwandi,Maharashtra,11,10,0
242665,1470407,48,5,single,rented,no,Drafter,Pune,Maharashtra,5,13,0
242669,3284441,76,16,single,rented,yes,Technical_writer,Aurangabad,Maharashtra,11,11,1
242676,2987787,68,1,single,rented,yes,Computer_hardware_engineer,Bhiwandi,Maharashtra,1,11,0
242679,5084944,73,4,single,norent_noown,no,Fashion_Designer,Aurangabad,Maharashtra,4,10,1
242686,5360636,48,11,single,rented,yes,Technical_writer,Pune,Maharashtra,11,10,1
242699,4322549,44,13,single,rented,no,Industrial_Engineer,Panvel,Maharashtra,13,13,0
242722,1839281,37,4,single,rented,no,Biomedical_Engineer,Malegaon,Maharashtra,4,10,0
242724,7626369,73,1,single,rented,no,Psychologist,Malegaon,Maharashtra,1,11,1
242745,7765404,55,8,single,norent_noown,no,Lawyer,Kolhapur,Maharashtra,5,12,1
242754,6845430,24,18,single,rented,yes,Software_Developer,Bhiwandi,Maharashtra,5,10,0
242756,5218067,69,9,single,rented,no,Economist,Latur,Maharashtra,9,14,0
242767,7082474,48,14,single,rented,yes,Financial_Analyst,Mira-Bhayandar,Maharashtra,14,11,0
242771,3266487,64,4,single,rented,no,Architect,Dhule,Maharashtra,4,14,0
242781,8568463,60,3,single,rented,no,Chartered_Accountant,Vasai-Virar,Maharashtra,3,13,0
242784,4141980,67,3,single,rented,no,Civil_servant,Pimpri-Chinchwad,Maharashtra,3,13,0
242785,2170155,67,12,single,rented,no,Design_Engineer,Bhiwandi,Maharashtra,3,13,1
242786,9163784,70,3,single,rented,no,Surveyor,Nagpur,Maharashtra,3,14,0
242790,7819582,29,2,single,norent_noown,yes,Physician,Solapur,Maharashtra,2,12,0
242809,4827444,28,1,single,owned,no,Consultant,Thane,Maharashtra,1,10,0
242819,6654887,36,20,single,rented,no,Comedian,Nashik,Maharashtra,13,13,0
242824,6568635,71,13,single,rented,yes,Flight_attendant,Ulhasnagar,Maharashtra,7,10,0
242827,7103886,27,2,single,rented,no,Architect,Satara,Maharashtra,2,14,0
242863,3482212,31,16,single,rented,no,Surgeon,Bhusawal,Maharashtra,11,13,0
242868,2533619,50,19,married,rented,yes,Industrial_Engineer,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0
242895,3721364,38,5,single,rented,no,Technology_specialist,Nagpur,Maharashtra,3,10,0
