Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
245562,6415522,68,16,single,rented,no,Secretary,Mathura,Uttar_Pradesh,7,13,1
245577,9759748,30,15,single,rented,yes,Fashion_Designer,Varanasi,Uttar_Pradesh,13,14,0
245579,7688362,32,12,married,rented,yes,Secretary,Fatehpur,Uttar_Pradesh,12,11,1
245585,9455181,79,16,single,owned,no,Police_officer,Meerut,Uttar_Pradesh,6,12,0
245606,2945199,59,1,single,rented,no,Dentist,Loni,Uttar_Pradesh,1,13,1
245619,1105870,62,17,single,owned,no,Dentist,Mau,Uttar_Pradesh,14,11,0
245631,2958059,48,1,single,rented,no,Aviator,Farrukhabad,Uttar_Pradesh,1,10,0
245636,4934015,57,15,single,rented,yes,Librarian,Saharanpur,Uttar_Pradesh,5,13,0
245650,4764966,60,3,single,rented,yes,Dentist,Hapur,Uttar_Pradesh,3,14,0
245653,1961834,28,8,single,rented,no,Graphic_Designer,Orai,Uttar_Pradesh,8,12,1
245657,382821,68,16,single,rented,no,Secretary,Muzaffarnagar,Uttar_Pradesh,7,13,0
245660,1108273,55,9,single,rented,no,Librarian,Firozabad,Uttar_Pradesh,7,10,1
245661,2586524,24,1,single,rented,no,Analyst,Meerut,Uttar_Pradesh,1,10,0
245668,834945,22,20,single,rented,yes,Politician,Meerut,Uttar_Pradesh,4,13,1
245678,9060282,33,10,single,rented,no,Petroleum_Engineer,Agra,Uttar_Pradesh,3,11,0
245692,3308216,43,20,married,rented,no,Consultant,"Khora,_Ghaziabad",Uttar_Pradesh,11,10,1
245710,754129,51,1,single,rented,yes,Army_officer,Loni,Uttar_Pradesh,1,11,1
245717,416838,70,0,single,rented,yes,Police_officer,Agra,Uttar_Pradesh,0,10,0
245741,553849,40,5,single,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,5,13,1
245742,774273,52,4,single,rented,no,Software_Developer,Saharanpur,Uttar_Pradesh,4,11,1
245756,5389676,74,19,married,rented,yes,Technology_specialist,Etawah,Uttar_Pradesh,5,11,1
245776,8347326,76,17,single,rented,no,Lawyer,Jaunpur,Uttar_Pradesh,13,12,1
245783,4173392,21,7,single,rented,no,Army_officer,Raebareli,Uttar_Pradesh,6,14,0
245784,9433607,64,20,single,rented,yes,Mechanical_engineer,Amroha,Uttar_Pradesh,6,12,1
245793,3683393,56,15,single,rented,no,Civil_servant,Noida,Uttar_Pradesh,12,10,1
245808,1340793,30,5,married,rented,no,Official,Meerut,Uttar_Pradesh,5,12,0
245810,146771,27,17,single,rented,no,Chemical_engineer,Rampur,Uttar_Pradesh,4,12,0
245812,2875358,26,7,single,rented,no,Army_officer,Kanpur,Uttar_Pradesh,7,11,0
245838,5702442,39,4,single,rented,no,Flight_attendant,Lucknow,Uttar_Pradesh,4,11,0
245839,5008841,41,4,single,rented,no,Financial_Analyst,Firozabad,Uttar_Pradesh,4,10,0
245851,2532045,37,10,single,rented,no,Consultant,Agra,Uttar_Pradesh,5,12,0
245853,9066236,21,13,single,rented,yes,Graphic_Designer,Ghaziabad,Uttar_Pradesh,4,10,0
245858,3265902,65,13,single,rented,yes,Psychologist,Kanpur,Uttar_Pradesh,11,10,1
245860,5086925,62,17,single,rented,no,Biomedical_Engineer,Ghaziabad,Uttar_Pradesh,14,14,0
245869,695777,66,8,single,norent_noown,no,Firefighter,Farrukhabad,Uttar_Pradesh,4,13,1
245883,6752400,69,7,single,rented,no,Technical_writer,Unnao,Uttar_Pradesh,7,10,1
245888,7795491,23,7,single,rented,yes,Police_officer,Jhansi,Uttar_Pradesh,7,12,0
245919,4118070,38,9,single,rented,no,Fashion_Designer,Sambhal,Uttar_Pradesh,9,12,0
245927,5446449,75,17,single,rented,no,Architect,Shahjahanpur,Uttar_Pradesh,7,13,0
245941,3563081,25,15,single,rented,no,Financial_Analyst,Raebareli,Uttar_Pradesh,10,12,0
245979,3230901,46,8,single,rented,no,Designer,Jhansi,Uttar_Pradesh,4,13,0
245981,6921609,59,6,single,rented,no,Computer_operator,Etawah,Uttar_Pradesh,5,12,0
245988,4253034,58,16,single,rented,no,Economist,Kanpur,Uttar_Pradesh,3,10,0
245989,6820466,68,3,single,owned,no,Biomedical_Engineer,Bulandshahr,Uttar_Pradesh,3,10,0
245991,6986502,50,1,single,rented,no,Technical_writer,Jhansi,Uttar_Pradesh,1,12,0
246007,2087799,33,9,single,rented,no,Scientist,Kanpur,Uttar_Pradesh,9,14,1
246009,8130800,30,2,single,rented,no,Secretary,Aligarh,Uttar_Pradesh,2,12,0
246011,8999313,61,3,single,rented,no,Design_Engineer,Meerut,Uttar_Pradesh,3,11,1
246014,7403842,55,8,single,rented,no,Analyst,Jhansi,Uttar_Pradesh,8,14,0
246017,7752154,52,10,single,rented,no,Aviator,Fatehpur,Uttar_Pradesh,3,13,0
246029,4838476,66,12,married,rented,no,Chef,Aligarh,Uttar_Pradesh,4,12,0
246054,4637504,79,20,married,rented,no,Computer_operator,Mau,Uttar_Pradesh,9,14,0
246063,9601337,49,18,single,rented,no,Secretary,Saharanpur,Uttar_Pradesh,9,11,0
246066,6803694,46,5,single,rented,no,Civil_servant,Lucknow,Uttar_Pradesh,5,10,0
246077,9689527,75,9,single,rented,no,Architect,Jhansi,Uttar_Pradesh,3,11,1
246083,9049861,54,20,single,rented,yes,Drafter,Varanasi,Uttar_Pradesh,8,13,0
246117,2538461,37,1,single,rented,yes,Artist,Raebareli,Uttar_Pradesh,1,10,0
246163,4763238,28,6,single,rented,no,Aviator,Fatehpur,Uttar_Pradesh,6,10,0
246178,6965714,24,3,single,rented,no,Artist,Rampur,Uttar_Pradesh,3,13,0
246203,3306171,45,0,single,rented,yes,Web_designer,Firozabad,Uttar_Pradesh,0,13,0
246224,3635946,26,15,single,rented,yes,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,13,1
246228,1810213,51,2,single,rented,yes,Chemical_engineer,Jhansi,Uttar_Pradesh,2,14,1
246231,9241799,50,18,single,rented,yes,Magistrate,Raebareli,Uttar_Pradesh,13,14,0
246259,7081047,62,16,single,rented,no,Computer_hardware_engineer,Muzaffarnagar,Uttar_Pradesh,14,12,0
246262,669659,21,13,single,owned,yes,Technical_writer,Orai,Uttar_Pradesh,8,13,0
246284,3626880,58,5,married,rented,yes,Biomedical_Engineer,Jhansi,Uttar_Pradesh,5,11,0
246290,6910461,76,13,single,rented,yes,Physician,Raebareli,Uttar_Pradesh,3,14,1
246294,8550405,48,5,married,rented,no,Geologist,Bahraich,Uttar_Pradesh,3,14,0
246307,515573,25,18,single,rented,yes,Software_Developer,Etawah,Uttar_Pradesh,3,13,0
246310,263794,51,15,single,rented,no,Engineer,"Khora,_Ghaziabad",Uttar_Pradesh,3,12,0
246323,745614,42,18,single,rented,no,Dentist,Gorakhpur,Uttar_Pradesh,11,10,0
246347,9538127,77,13,single,rented,no,Aviator,Mathura,Uttar_Pradesh,13,10,0
246357,4623630,79,6,single,rented,no,Petroleum_Engineer,Farrukhabad,Uttar_Pradesh,6,14,0
246364,5947824,38,13,single,rented,no,Physician,Hapur,Uttar_Pradesh,7,10,1
246389,2610772,63,6,single,rented,no,Chartered_Accountant,Raebareli,Uttar_Pradesh,6,11,0
246393,988189,64,16,single,rented,no,Economist,Varanasi,Uttar_Pradesh,6,11,0
246397,5226627,72,14,single,rented,yes,Architect,Firozabad,Uttar_Pradesh,4,11,0
246399,5478359,70,18,single,rented,no,Graphic_Designer,Aligarh,Uttar_Pradesh,6,11,0
246406,4870486,34,0,single,rented,no,Artist,Mathura,Uttar_Pradesh,0,13,0
246407,1550344,47,13,single,rented,no,Graphic_Designer,Hapur,Uttar_Pradesh,7,14,0
246410,1355018,45,19,single,norent_noown,no,Civil_servant,Noida,Uttar_Pradesh,9,10,1
246417,9160309,64,7,single,owned,no,Mechanical_engineer,Saharanpur,Uttar_Pradesh,7,14,0
246419,6232091,50,13,single,rented,yes,Computer_hardware_engineer,Mirzapur,Uttar_Pradesh,13,14,0
246445,1442838,79,10,single,rented,no,Secretary,Unnao,Uttar_Pradesh,10,14,0
246446,9038201,47,2,single,rented,no,Lawyer,Ballia,Uttar_Pradesh,2,14,0
246449,4466254,71,8,single,rented,yes,Official,Bareilly,Uttar_Pradesh,8,11,0
246454,6194818,47,3,single,rented,no,Secretary,Hapur,Uttar_Pradesh,3,13,1
246460,5397567,74,16,single,rented,no,Mechanical_engineer,Lucknow,Uttar_Pradesh,9,11,0
246461,7170284,62,18,single,rented,no,Lawyer,Orai,Uttar_Pradesh,12,12,0
246464,6689639,76,4,single,rented,yes,Army_officer,Ballia,Uttar_Pradesh,4,10,1
246477,1033977,57,1,single,owned,no,Scientist,Meerut,Uttar_Pradesh,1,10,1
246479,7927740,28,4,single,rented,no,Mechanical_engineer,Gorakhpur,Uttar_Pradesh,4,11,0
246502,5806077,67,15,single,rented,no,Chef,Aligarh,Uttar_Pradesh,13,14,0
246503,852414,24,11,single,rented,no,Army_officer,Farrukhabad,Uttar_Pradesh,11,13,1
246510,7232544,70,7,single,rented,no,Graphic_Designer,Mathura,Uttar_Pradesh,6,11,1
246515,6770509,66,8,married,rented,no,Dentist,Aligarh,Uttar_Pradesh,5,14,1
246516,7930442,51,3,single,rented,no,Flight_attendant,Bareilly,Uttar_Pradesh,3,13,0
246522,3360558,76,11,single,rented,yes,Software_Developer,Firozabad,Uttar_Pradesh,5,13,0
246523,6580800,66,9,single,rented,yes,Firefighter,Noida,Uttar_Pradesh,9,14,1
246529,1676023,51,20,single,rented,no,Web_designer,Bareilly,Uttar_Pradesh,3,14,0
246537,6623734,46,0,single,rented,yes,Surveyor,Hapur,Uttar_Pradesh,0,12,0
246555,4678040,78,17,single,rented,no,Web_designer,Orai,Uttar_Pradesh,9,11,0
246562,4032106,34,12,single,rented,yes,Microbiologist,Ghaziabad,Uttar_Pradesh,12,10,0
246566,6557166,53,2,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,2,12,0
246581,1454307,47,13,married,rented,no,Police_officer,Kanpur,Uttar_Pradesh,7,10,0
246586,770457,58,13,single,rented,no,Flight_attendant,Rampur,Uttar_Pradesh,11,14,0
246587,3530021,49,2,single,rented,no,Consultant,Ghaziabad,Uttar_Pradesh,2,11,0
246602,9395945,40,10,single,rented,yes,Official,Varanasi,Uttar_Pradesh,6,10,0
246604,7483134,60,14,single,rented,no,Architect,Rampur,Uttar_Pradesh,10,12,0
246609,7715659,22,6,single,rented,no,Microbiologist,Raebareli,Uttar_Pradesh,6,10,0
246610,5470140,51,17,single,norent_noown,no,Fashion_Designer,Noida,Uttar_Pradesh,8,14,0
246611,4791214,64,1,single,rented,no,Chartered_Accountant,Saharanpur,Uttar_Pradesh,1,11,0
246619,9473571,57,14,single,rented,no,Aviator,Muzaffarnagar,Uttar_Pradesh,7,11,0
246620,661145,72,7,single,owned,no,Graphic_Designer,Mirzapur,Uttar_Pradesh,7,14,0
246645,2842527,50,1,single,rented,yes,Economist,Gorakhpur,Uttar_Pradesh,1,12,0
246646,9145591,43,12,single,rented,no,Comedian,Varanasi,Uttar_Pradesh,9,10,1
246659,3667535,51,0,single,rented,no,Physician,Amroha,Uttar_Pradesh,0,14,0
246668,106065,47,17,single,rented,no,Psychologist,Varanasi,Uttar_Pradesh,3,10,0
246675,531717,23,13,single,owned,no,Engineer,Lucknow,Uttar_Pradesh,4,14,0
246678,2353311,76,1,single,rented,no,Dentist,Gorakhpur,Uttar_Pradesh,1,13,0
246684,2727257,77,12,single,rented,no,Computer_hardware_engineer,Gorakhpur,Uttar_Pradesh,12,11,0
246691,9323073,22,1,single,rented,yes,Psychologist,Loni,Uttar_Pradesh,1,13,0
246696,7921201,28,11,single,rented,no,Consultant,Muzaffarnagar,Uttar_Pradesh,7,10,1
246701,4530669,73,16,single,rented,no,Librarian,Shahjahanpur,Uttar_Pradesh,8,14,0
246728,7740447,65,17,single,rented,no,Scientist,Etawah,Uttar_Pradesh,8,12,1
246755,1486552,57,8,single,rented,no,Army_officer,Firozabad,Uttar_Pradesh,8,14,0
246782,6770257,35,2,single,rented,no,Artist,Agra,Uttar_Pradesh,2,10,0
246787,9067303,29,19,single,rented,no,Industrial_Engineer,Agra,Uttar_Pradesh,5,14,0
246790,5814032,66,0,single,rented,yes,Financial_Analyst,Unnao,Uttar_Pradesh,0,11,1
246803,641982,44,5,single,rented,yes,Architect,Gorakhpur,Uttar_Pradesh,5,12,1
246807,9903319,65,20,married,owned,yes,Aviator,Farrukhabad,Uttar_Pradesh,14,10,1
246817,2148708,33,15,single,rented,no,Surgeon,Sambhal,Uttar_Pradesh,3,13,0
246822,187889,62,8,single,rented,yes,Software_Developer,Hapur,Uttar_Pradesh,5,14,1
246832,2458400,39,2,single,rented,no,Mechanical_engineer,Bulandshahr,Uttar_Pradesh,2,12,0
246838,1957434,64,16,single,rented,yes,Designer,Etawah,Uttar_Pradesh,7,12,0
246848,9677714,51,0,single,rented,yes,Civil_engineer,Loni,Uttar_Pradesh,0,13,0
246856,3229843,70,17,single,rented,no,Secretary,Noida,Uttar_Pradesh,14,12,0
246858,3003215,31,0,single,rented,no,Economist,Raebareli,Uttar_Pradesh,0,13,0
246877,7425449,46,6,single,rented,no,Industrial_Engineer,Lucknow,Uttar_Pradesh,6,13,0
246881,6646687,27,3,single,rented,yes,Air_traffic_controller,Loni,Uttar_Pradesh,3,10,0
246884,1644151,39,0,single,rented,no,Official,Moradabad,Uttar_Pradesh,0,12,0
246897,6020689,74,18,single,rented,no,Librarian,Jhansi,Uttar_Pradesh,7,12,0
246908,8080395,56,6,single,rented,yes,Fashion_Designer,Varanasi,Uttar_Pradesh,6,10,1
246921,8654113,57,11,single,rented,yes,Lawyer,Loni,Uttar_Pradesh,7,14,0
246924,1314749,26,20,single,rented,no,Scientist,Hapur,Uttar_Pradesh,14,11,0
246932,1235590,64,11,single,rented,yes,Statistician,Gorakhpur,Uttar_Pradesh,5,14,0
246938,3144375,65,14,single,rented,no,Drafter,Rampur,Uttar_Pradesh,11,12,0
246944,8836994,39,12,single,rented,no,Designer,Raebareli,Uttar_Pradesh,9,11,0
246953,5704652,61,12,single,rented,no,Microbiologist,Etawah,Uttar_Pradesh,3,11,1
246970,3475780,22,0,single,rented,yes,Economist,Agra,Uttar_Pradesh,0,10,0
246977,8500688,76,20,single,rented,no,Web_designer,Amroha,Uttar_Pradesh,13,10,0
246982,6669967,72,13,single,rented,yes,Economist,Ghaziabad,Uttar_Pradesh,8,11,0
246984,2580306,72,16,single,rented,yes,Aviator,Agra,Uttar_Pradesh,13,11,0
247006,2056531,27,0,single,rented,no,Drafter,Aligarh,Uttar_Pradesh,0,14,0
247020,9311038,72,18,single,rented,no,Mechanical_engineer,Saharanpur,Uttar_Pradesh,10,13,0
247021,3990091,21,0,single,rented,no,Microbiologist,Jaunpur,Uttar_Pradesh,0,10,0
247031,8453055,72,4,single,rented,no,Librarian,Meerut,Uttar_Pradesh,3,14,0
247034,1467973,62,14,single,rented,no,Web_designer,Bareilly,Uttar_Pradesh,10,10,0
247041,537835,36,19,single,norent_noown,no,Artist,Mathura,Uttar_Pradesh,5,11,0
247068,6957563,33,9,single,rented,no,Surveyor,Jaunpur,Uttar_Pradesh,7,11,0
247077,1554129,63,20,single,rented,no,Librarian,Moradabad,Uttar_Pradesh,10,10,0
247110,173909,75,17,single,rented,no,Aviator,Kanpur,Uttar_Pradesh,5,14,0
247127,6303220,75,14,single,rented,no,Aviator,Aligarh,Uttar_Pradesh,7,14,1
247129,1945275,71,14,married,rented,no,Geologist,Agra,Uttar_Pradesh,9,13,0
247135,8447422,49,19,single,rented,yes,Technician,Shahjahanpur,Uttar_Pradesh,13,10,0
247146,4439815,52,20,married,rented,no,Drafter,Bahraich,Uttar_Pradesh,3,14,0
247162,3173716,29,8,single,rented,yes,Technician,Sambhal,Uttar_Pradesh,8,11,1
247172,8566824,26,19,single,rented,yes,Geologist,Muzaffarnagar,Uttar_Pradesh,6,14,0
247174,9678698,69,15,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,3,11,1
247177,3734131,35,8,single,rented,no,Microbiologist,Fatehpur,Uttar_Pradesh,8,13,1
247225,1122674,53,9,single,rented,no,Artist,Shahjahanpur,Uttar_Pradesh,9,14,0
247229,8026920,35,8,single,rented,yes,Chartered_Accountant,Bahraich,Uttar_Pradesh,5,11,1
247248,9092670,75,19,single,rented,no,Scientist,Meerut,Uttar_Pradesh,11,12,0
247258,2976701,52,6,single,rented,no,Surgeon,Jaunpur,Uttar_Pradesh,6,13,0
247260,8475432,42,10,single,norent_noown,no,Drafter,Sambhal,Uttar_Pradesh,10,13,0
247267,620940,23,9,single,rented,no,Statistician,Orai,Uttar_Pradesh,7,14,0
247279,9202583,37,1,single,rented,no,Official,Unnao,Uttar_Pradesh,1,13,0
247288,9605104,70,0,single,rented,no,Engineer,Moradabad,Uttar_Pradesh,0,14,0
247292,591427,52,14,single,rented,no,Secretary,Varanasi,Uttar_Pradesh,8,10,0
247297,415548,28,18,single,rented,no,Drafter,Loni,Uttar_Pradesh,4,14,1
247303,811228,53,11,single,rented,yes,Drafter,Shahjahanpur,Uttar_Pradesh,10,14,0
247307,7915104,36,15,married,rented,no,Surgeon,Hapur,Uttar_Pradesh,14,14,0
247308,4532298,39,8,single,rented,no,Official,Mirzapur,Uttar_Pradesh,8,13,0
247314,449445,63,12,single,rented,yes,Politician,Gorakhpur,Uttar_Pradesh,10,13,1
247320,4349320,24,6,single,rented,no,Drafter,Sambhal,Uttar_Pradesh,6,11,0
247333,8882519,58,15,single,rented,no,Physician,Varanasi,Uttar_Pradesh,6,13,1
247343,4272274,55,15,single,rented,yes,Chemical_engineer,Amroha,Uttar_Pradesh,8,12,0
247372,8361092,55,7,single,rented,no,Chartered_Accountant,Amroha,Uttar_Pradesh,3,14,0
247378,8405858,66,15,single,rented,yes,Design_Engineer,Raebareli,Uttar_Pradesh,13,14,0
247383,4937464,45,17,single,rented,no,Statistician,Jaunpur,Uttar_Pradesh,8,13,1
247392,3100155,65,11,single,rented,no,Flight_attendant,Noida,Uttar_Pradesh,4,14,0
247395,8256310,30,9,married,rented,no,Biomedical_Engineer,Aligarh,Uttar_Pradesh,5,10,0
247399,1823762,72,4,single,rented,no,Designer,Agra,Uttar_Pradesh,4,11,1
247400,3548218,21,16,single,rented,no,Comedian,Bareilly,Uttar_Pradesh,4,12,0
247402,2487500,71,3,single,rented,no,Magistrate,Mathura,Uttar_Pradesh,3,10,0
247410,3096461,75,12,single,norent_noown,no,Design_Engineer,Varanasi,Uttar_Pradesh,9,10,0
247413,4320477,44,16,single,rented,no,Hotel_Manager,Ballia,Uttar_Pradesh,13,11,0
247415,993920,38,8,single,rented,no,Analyst,Jaunpur,Uttar_Pradesh,8,14,0
247452,8147714,27,12,married,rented,no,Petroleum_Engineer,Mau,Uttar_Pradesh,10,13,0
247462,1178536,60,9,single,norent_noown,no,Firefighter,Noida,Uttar_Pradesh,6,11,0
247466,276756,53,16,single,norent_noown,yes,Biomedical_Engineer,Jaunpur,Uttar_Pradesh,10,13,0
247475,2090102,74,10,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,8,11,1
247495,6485980,71,12,single,rented,no,Firefighter,Varanasi,Uttar_Pradesh,5,13,0
247496,2445634,79,11,single,rented,yes,Dentist,Jaunpur,Uttar_Pradesh,11,12,0
247497,9502220,44,3,single,rented,no,Computer_operator,Fatehpur,Uttar_Pradesh,3,13,0
247504,2292320,50,13,single,rented,yes,Politician,Noida,Uttar_Pradesh,13,14,1
247506,9081801,60,2,single,rented,no,Flight_attendant,Mathura,Uttar_Pradesh,2,11,0
247507,2798053,38,20,single,rented,yes,Secretary,Fatehpur,Uttar_Pradesh,4,11,0
247521,6109805,58,17,married,rented,no,Technician,Orai,Uttar_Pradesh,10,13,0
247523,3097614,46,12,single,rented,no,Comedian,Muzaffarnagar,Uttar_Pradesh,8,14,0
247524,9691076,53,7,single,rented,no,Analyst,Bulandshahr,Uttar_Pradesh,6,12,0
247543,4141201,37,13,single,rented,yes,Artist,Mirzapur,Uttar_Pradesh,13,10,0
247547,3680308,43,9,single,rented,yes,Analyst,Agra,Uttar_Pradesh,3,12,1
247548,9807642,58,12,single,rented,no,Flight_attendant,Noida,Uttar_Pradesh,7,10,1
247566,9846827,34,18,single,rented,no,Architect,Saharanpur,Uttar_Pradesh,4,11,0
247576,2906534,77,0,single,rented,no,Financial_Analyst,Ghaziabad,Uttar_Pradesh,0,10,0
247597,984101,45,7,married,rented,no,Statistician,Varanasi,Uttar_Pradesh,5,12,0
247619,6034450,66,13,single,rented,no,Librarian,Loni,Uttar_Pradesh,6,10,0
247634,2904114,37,16,single,rented,no,Official,Bulandshahr,Uttar_Pradesh,10,14,0
247641,7948575,25,1,single,rented,yes,Air_traffic_controller,Noida,Uttar_Pradesh,1,10,0
247655,3191838,43,19,single,rented,yes,Computer_operator,Hapur,Uttar_Pradesh,9,10,0
247658,4713691,78,19,single,rented,yes,Official,Firozabad,Uttar_Pradesh,11,12,0
247664,1268187,64,5,married,rented,no,Engineer,Etawah,Uttar_Pradesh,5,14,0
247670,8877188,72,0,single,rented,yes,Civil_servant,Farrukhabad,Uttar_Pradesh,0,12,0
247671,1101559,49,3,single,rented,no,Economist,Moradabad,Uttar_Pradesh,3,13,1
247672,8433603,63,14,single,rented,no,Graphic_Designer,Noida,Uttar_Pradesh,7,11,0
247687,739402,76,5,single,rented,no,Consultant,"Khora,_Ghaziabad",Uttar_Pradesh,5,11,0
247707,2597706,24,16,single,rented,no,Mechanical_engineer,Sambhal,Uttar_Pradesh,8,12,0
247717,865613,33,17,single,rented,no,Technology_specialist,Kanpur,Uttar_Pradesh,4,10,0
247720,542592,39,19,single,rented,no,Army_officer,Ballia,Uttar_Pradesh,3,10,0
247743,9443569,69,6,single,rented,yes,Chef,Mau,Uttar_Pradesh,6,12,0
247746,6231456,28,6,single,rented,yes,Financial_Analyst,Bareilly,Uttar_Pradesh,6,10,0
247753,6970394,56,14,single,rented,yes,Technology_specialist,Rampur,Uttar_Pradesh,5,13,0
247785,8103735,75,7,single,rented,no,Consultant,"Khora,_Ghaziabad",Uttar_Pradesh,7,12,0
247791,8493330,22,7,married,rented,no,Psychologist,Farrukhabad,Uttar_Pradesh,7,14,0
247792,6372747,26,16,single,rented,no,Politician,Farrukhabad,Uttar_Pradesh,7,14,0
247793,3866711,24,3,single,rented,no,Consultant,Orai,Uttar_Pradesh,3,12,1
247801,2063438,54,8,single,rented,no,Army_officer,Etawah,Uttar_Pradesh,8,14,1
247812,7694089,66,13,single,rented,no,Firefighter,Sambhal,Uttar_Pradesh,8,14,0
247824,7060569,62,3,married,rented,no,Technical_writer,Orai,Uttar_Pradesh,3,14,0
247835,9875735,38,18,single,rented,yes,Secretary,Bulandshahr,Uttar_Pradesh,10,13,0
247837,797744,67,14,single,rented,no,Chartered_Accountant,Raebareli,Uttar_Pradesh,7,10,0
247839,8499296,25,14,single,rented,no,Consultant,Mau,Uttar_Pradesh,14,13,0
247845,2151943,76,4,single,norent_noown,no,Magistrate,Sambhal,Uttar_Pradesh,4,14,0
247850,9017619,56,12,married,owned,no,Chemical_engineer,Sambhal,Uttar_Pradesh,6,13,0
247880,9486056,47,4,single,rented,yes,Biomedical_Engineer,Orai,Uttar_Pradesh,4,12,0
247884,7095885,27,10,single,rented,yes,Economist,Lucknow,Uttar_Pradesh,5,11,0
247892,3662935,39,12,single,owned,yes,Official,Unnao,Uttar_Pradesh,12,10,0
247897,5681316,57,15,single,rented,no,Dentist,Amroha,Uttar_Pradesh,10,13,1
247902,7995058,35,10,single,rented,no,Analyst,Aligarh,Uttar_Pradesh,8,10,1
247906,6116151,76,4,single,owned,no,Artist,Mathura,Uttar_Pradesh,4,13,0
247908,4413420,55,19,single,rented,yes,Surveyor,Agra,Uttar_Pradesh,10,11,0
247909,4066708,72,14,single,rented,no,Flight_attendant,Farrukhabad,Uttar_Pradesh,4,12,0
247910,2616225,22,12,single,rented,yes,Politician,Orai,Uttar_Pradesh,6,10,0
247919,6889012,61,12,single,rented,no,Psychologist,Lucknow,Uttar_Pradesh,12,14,0
247934,4158432,57,10,single,rented,no,Analyst,Bareilly,Uttar_Pradesh,10,11,0
247964,5138603,53,10,single,rented,no,Web_designer,"Khora,_Ghaziabad",Uttar_Pradesh,7,14,0
247970,6265385,48,11,single,rented,yes,Architect,Bareilly,Uttar_Pradesh,6,11,1
247975,5588530,23,10,single,rented,no,Lawyer,Lucknow,Uttar_Pradesh,7,13,0
247986,8051758,68,2,married,rented,no,Police_officer,Bulandshahr,Uttar_Pradesh,2,13,1
247989,9630682,36,6,single,rented,yes,Aviator,Sambhal,Uttar_Pradesh,5,13,0
247993,4824709,40,5,single,rented,no,Civil_servant,Meerut,Uttar_Pradesh,5,13,0
247994,8684575,73,4,single,rented,no,Artist,Lucknow,Uttar_Pradesh,4,11,0
247996,6695872,26,3,single,rented,no,Petroleum_Engineer,Noida,Uttar_Pradesh,3,14,0
248043,4278151,30,2,single,rented,yes,Hotel_Manager,Moradabad,Uttar_Pradesh,2,13,1
248046,6098444,33,15,single,rented,no,Industrial_Engineer,Ballia,Uttar_Pradesh,10,13,1
248048,5077832,40,8,single,rented,no,Graphic_Designer,Moradabad,Uttar_Pradesh,8,10,0
248059,9437410,28,11,single,rented,no,Aviator,Mau,Uttar_Pradesh,5,14,1
248068,3609467,50,3,married,rented,no,Drafter,Jhansi,Uttar_Pradesh,3,11,1
248071,4832371,68,3,single,rented,no,Magistrate,Fatehpur,Uttar_Pradesh,3,11,0
248077,7436685,71,4,single,rented,no,Computer_operator,Jhansi,Uttar_Pradesh,4,13,0
248080,4241559,77,15,single,rented,no,Financial_Analyst,Fatehpur,Uttar_Pradesh,9,13,0
248093,5206001,29,15,single,rented,no,Dentist,Etawah,Uttar_Pradesh,7,13,0
248123,8509367,62,1,single,rented,yes,Technician,Meerut,Uttar_Pradesh,1,12,0
248139,5086182,33,4,single,rented,yes,Software_Developer,Lucknow,Uttar_Pradesh,4,12,0
248140,3088419,48,17,single,rented,no,Technician,Jhansi,Uttar_Pradesh,6,13,0
248149,675079,72,15,single,norent_noown,no,Chartered_Accountant,Meerut,Uttar_Pradesh,14,11,0
248164,1745709,28,11,single,rented,no,Comedian,Mathura,Uttar_Pradesh,11,10,1
248167,4700868,58,18,single,rented,no,Geologist,Fatehpur,Uttar_Pradesh,7,14,0
248176,6660907,59,15,single,rented,no,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,14,1
248188,7215852,62,14,single,rented,no,Politician,Shahjahanpur,Uttar_Pradesh,3,12,0
248191,9579563,37,20,single,rented,yes,Analyst,Hapur,Uttar_Pradesh,8,14,0
248199,444124,50,6,single,rented,no,Graphic_Designer,Orai,Uttar_Pradesh,6,13,0
248220,8252550,60,8,single,rented,yes,Architect,Bulandshahr,Uttar_Pradesh,8,13,1
248224,5331787,73,14,single,rented,no,Geologist,Ghaziabad,Uttar_Pradesh,10,13,1
248227,6313453,43,5,single,rented,no,Chemical_engineer,Mathura,Uttar_Pradesh,5,14,0
248234,3929287,32,16,married,rented,no,Industrial_Engineer,Varanasi,Uttar_Pradesh,3,12,0
248251,6847840,27,3,single,rented,no,Biomedical_Engineer,Lucknow,Uttar_Pradesh,3,11,0
248254,9777282,78,14,single,rented,no,Mechanical_engineer,Saharanpur,Uttar_Pradesh,4,11,0
248259,4810313,40,19,single,rented,no,Surgeon,Jhansi,Uttar_Pradesh,10,10,0
248260,4959751,44,0,single,owned,no,Economist,Jaunpur,Uttar_Pradesh,0,10,0
248264,6309834,60,17,married,rented,yes,Engineer,Unnao,Uttar_Pradesh,13,14,0
